CODMES,CODSOLICITUD,prediction_peak
201402,3419,0.18705967
201402,8238,0.1927282
201402,8508,0.18295516
201402,9131,0.20394424
201402,10468,0.19196138
201402,9203,0.19562082
201402,607,0.19704844
201402,6090,0.18705967
201402,13976,0.1861465
201402,7624,0.19988358
201402,4403,0.2260761
201402,5369,0.19674459
201402,1485,0.19139792
201402,12832,0.19597942
201402,11858,0.18781225
201402,12174,0.1845957
201402,2440,0.18295516
201402,2745,0.23856425
201402,9916,0.20503636
201402,8527,0.19050916
201402,6068,0.18295516
201402,4704,0.18295516
201402,14130,0.19765474
201402,5858,0.19093359
201402,12712,0.18286034
201402,2490,0.18295516
201402,174,0.19965371
201402,898,0.18755007
201402,10608,0.18295516
201402,4745,0.19684874
201402,1476,0.18570101
201402,9892,0.18899472
201402,4528,0.18799233
201402,2051,0.19726914
201402,859,0.19522254
201402,5299,0.23057064
201402,11319,0.1890928
201402,604,0.18862405
201402,4790,0.18678164
201402,4836,0.18750536
201402,4389,0.18568255
201402,12487,0.18295516
201402,9318,0.18950482
201402,244,0.18295516
201402,1672,0.19400278
201402,3318,0.18295516
201402,4352,0.18755007
201402,6979,0.19687368
201402,10437,0.20891358
201402,7661,0.18420586
201402,5545,0.22310074
201402,3904,0.20867088
201402,10465,0.18295516
201402,7620,0.22157267
201402,11844,0.18835522
201402,934,0.22599137
201402,12260,0.19306931
201402,2868,0.18295516
201402,2432,0.22490497
201402,2679,0.1911377
201402,3905,0.20051779
201402,2804,0.21497203
201402,2149,0.21514763
201402,740,0.18964213
201402,8214,0.18568718
201402,549,0.20234221
201402,8371,0.18480717
201402,1367,0.20564026
201402,3776,0.1948232
201402,14307,0.18295516
201402,1431,0.18295516
201402,4764,0.18295516
201402,5083,0.20398954
201402,3848,0.20564026
201402,9512,0.2047573
201402,8365,0.1912254
201402,3072,0.19604887
201402,10798,0.18568255
201402,2128,0.18928604
201402,6100,0.22563528
201402,10012,0.20331627
201402,9613,0.19013388
201402,12250,0.18944167
201402,4872,0.19365436
201402,4998,0.18497047
201402,11906,0.18575412
201402,11880,0.18861929
201402,2114,0.196
201402,9192,0.18593769
201402,4867,0.19108681
201402,531,0.1843401
201402,10010,0.20034799
201402,7587,0.1843401
201402,12863,0.20850217
201402,3241,0.1946383
201402,12070,0.22435139
201402,5800,0.22482446
201402,4369,0.18295516
201402,3541,0.19528648
201402,12175,0.22157267
201402,4268,0.18295516
201402,12813,0.18286034
201402,6133,0.19837338
201402,11960,0.1843401
201402,4551,0.1861465
201402,7606,0.21828364
201402,5790,0.18552978
201402,3678,0.18295516
201402,8749,0.18605316
201402,7894,0.1892889
201402,2151,0.20726705
201402,4076,0.18705967
201402,389,0.18605316
201402,985,0.18842363
201402,7265,0.18816939
201402,12606,0.20070311
201402,4996,0.2071896
201403,12946,0.18295516
201403,6498,0.1848845
201403,11140,0.20527136
201403,984,0.18420586
201403,3820,0.20830208
201403,186,0.18415079
201403,10621,0.18295516
201403,2222,0.1843401
201403,4196,0.20139767
201403,7291,0.201616
201403,2185,0.1974726
201403,2379,0.19585553
201403,5509,0.18568718
201403,3364,0.21662524
201403,12908,0.18420586
201403,4669,0.18787248
201403,9415,0.21586214
201403,1617,0.21341692
201403,9548,0.18902582
201403,9802,0.18898591
201403,1019,0.19320005
201403,13489,0.18575412
201403,4521,0.19355652
201403,9877,0.19086425
201403,6302,0.18816939
201403,2347,0.19380471
201403,10216,0.18295516
201403,11335,0.19028904
201403,2695,0.18552226
201403,10858,0.21604075
201403,4159,0.18678164
201403,6405,0.18295516
201403,4670,0.18415079
201403,11252,0.18295516
201403,8947,0.1937464
201403,12115,0.18725896
201403,7127,0.21622206
201403,395,0.18295516
201403,4230,0.19294919
201403,6101,0.1843401
201403,230,0.18295516
201403,12068,0.2072
201403,12524,0.18787248
201403,10071,0.19579428
201403,11626,0.18597247
201403,8884,0.18599024
201403,8995,0.22329754
201403,1731,0.18575698
201403,4829,0.18846852
201403,14417,0.18295516
201403,11996,0.19102287
201403,11065,0.20432696
201403,922,0.1861465
201403,205,0.19717237
201403,10416,0.18295516
201403,13448,0.18968576
201403,2742,0.20432772
201403,8008,0.18295516
201403,2674,0.19603859
201403,8965,0.21016847
201403,6190,0.22398742
201403,335,0.19225568
201403,11493,0.18295516
201403,9225,0.2087448
201403,5806,0.18378907
201403,8226,0.18295516
201403,9577,0.20839788
201403,4236,0.20166223
201403,8523,0.18492718
201403,145,0.19488384
201403,14330,0.18295516
201403,13052,0.18575412
201403,12368,0.19322082
201403,9795,0.20211013
201403,1135,0.18760034
201403,13932,0.20654565
201403,216,0.19531119
201403,3103,0.19325262
201403,3563,0.20872551
201403,7041,0.18575412
201403,12947,0.21040913
201403,6969,0.1905788
201403,66,0.19253987
201403,11099,0.21337304
201403,10316,0.2012096
201403,12509,0.18454346
201403,10134,0.18295516
201403,7076,0.19423313
201403,4015,0.18358184
201403,8538,0.21116017
201403,2483,0.18761337
201403,12045,0.1843401
201403,11786,0.18575412
201403,2913,0.19328235
201403,13727,0.18465826
201403,13644,0.18901214
201403,5907,0.18530999
201403,3624,0.19240797
201403,4776,0.18295516
201403,6002,0.18505585
201403,11926,0.18960188
201403,3564,0.20731413
201403,10619,0.18761338
201403,1191,0.20797111
201403,9052,0.18465826
201403,14172,0.18714239
201403,2787,0.1990583
201403,5214,0.18295516
201403,2326,0.19490232
201403,4101,0.18295516
201403,11203,0.20072147
201403,2907,0.18597247
201403,4377,0.18295516
201403,7880,0.18465826
201403,12649,0.20087984
201403,2368,0.20033944
201403,11376,0.18295516
201403,6578,0.22949323
201403,5072,0.18295516
201403,11764,0.18295516
201403,2931,0.223029
201403,1757,0.19783387
201403,14085,0.18295516
201403,6623,0.18862364
201403,7664,0.19950844
201403,11794,0.18295516
201403,11032,0.18479171
201403,767,0.20642614
201403,6764,0.18593769
201403,7510,0.18575412
201403,10282,0.18549837
201403,1779,0.19468233
201403,5352,0.18295516
201403,10445,0.1845957
201403,11337,0.2142245
201403,7437,0.18537906
201403,4378,0.1843401
201403,11673,0.18295516
201403,1781,0.1843401
201403,7602,0.20892276
201403,2359,0.18454346
201403,4144,0.18408431
201403,3753,0.18818888
201403,623,0.188941
201403,2646,0.18815057
201403,9020,0.18286034
201403,10181,0.18334186
201403,2895,0.18705262
201403,325,0.20244703
201403,6947,0.19393331
201403,8043,0.19644108
201403,4039,0.19922692
201403,6,0.21428452
201403,5219,0.21898171
201403,7678,0.18455023
201403,2933,0.21542332
201403,2182,0.18295516
201403,1976,0.1843401
201403,488,0.18781678
201403,5874,0.20179273
201403,10986,0.20159577
201403,12371,0.18816939
201403,726,0.18378907
201403,4008,0.21305794
201403,103,0.19032653
201403,9310,0.19253558
201403,2139,0.20122904
201403,3140,0.18480717
201403,4679,0.1843401
201403,10149,0.21869923
201403,12855,0.18597247
201403,6153,0.18295516
201403,564,0.18295516
201403,10649,0.18739618
201403,10618,0.18295516
201403,5124,0.18396346
201403,7763,0.18718848
201403,11435,0.18575412
201403,8788,0.18725896
201403,11845,0.18295516
201403,11012,0.18862364
201403,6814,0.20051776
201403,11860,0.18725896
201403,4441,0.18295516
201403,5596,0.18844712
201403,10593,0.18678164
201403,4418,0.2110506
201403,9697,0.2048603
201403,1634,0.1843401
201403,2112,0.18891048
201403,2947,0.18295516
201403,10192,0.19051337
201403,6432,0.18469124
201403,5588,0.21262799
201403,5249,0.19403335
201403,7048,0.18921593
201403,3187,0.18295516
201403,7821,0.189652
201403,4296,0.18295516
201403,9649,0.22223634
201403,5679,0.18295516
201403,479,0.18295516
201403,11070,0.21433374
201403,7189,0.18295516
201403,8050,0.19644108
201403,818,0.19441938
201403,8984,0.18378907
201403,5974,0.1847804
201403,4204,0.20101584
201403,1136,0.19469781
201403,7500,0.19380471
201403,11747,0.18810548
201403,3470,0.18295516
201403,4241,0.21211953
201403,1963,0.19257647
201403,3922,0.21656467
201403,10200,0.18923469
201403,4543,0.2040861
201403,11190,0.18705967
201403,1027,0.18861413
201403,7228,0.20486294
201403,1893,0.18295516
201403,11680,0.18295516
201403,4743,0.18396346
201403,8076,0.18295516
201403,4693,0.2193468
201403,5305,0.1843401
201403,9831,0.18597247
201403,468,0.18295516
201403,12434,0.20660444
201403,13701,0.21775913
201403,5538,0.19644108
201403,3909,0.18571495
201403,7728,0.18358184
201403,6185,0.18295516
201403,9815,0.18658665
201403,4452,0.19101866
201403,1052,0.18716244
201403,12230,0.18469618
201403,2757,0.18956546
201403,4786,0.18295516
201403,10217,0.21245094
201403,2389,0.20139162
201403,5097,0.19505121
201403,2788,0.2245437
201403,14414,0.19513993
201403,1737,0.18582693
201403,10425,0.2126515
201403,3735,0.18295516
201403,2547,0.18295516
201403,4386,0.19332291
201403,9619,0.18480717
201403,97,0.18295516
201403,2703,0.19831926
201403,1125,0.18597247
201403,820,0.20955464
201403,8118,0.18295516
201403,3747,0.18958466
201403,5802,0.19176179
201403,5139,0.18672782
201403,2037,0.19085996
201403,10790,0.19537012
201403,4890,0.20250618
201403,2833,0.2096132
201403,11155,0.18378907
201403,10911,0.18429598
201403,3818,0.21175021
201403,2074,0.18415079
201403,11719,0.18739618
201403,3696,0.18295516
201403,11585,0.18739618
201403,11015,0.1843401
201403,11432,0.19332291
201403,4220,0.19839719
201403,1754,0.2000747
201403,10280,0.19064692
201403,4576,0.18295516
201403,13659,0.18295516
201403,9842,0.22347677
201403,2200,0.18295516
201403,6810,0.23355958
201403,3020,0.21653642
201403,4256,0.1843401
201403,6838,0.18862364
201403,2801,0.18750097
201403,1724,0.1843401
201403,12426,0.188941
201403,10247,0.20826443
201403,3663,0.2018763
201403,6944,0.19836691
201403,13291,0.19266824
201403,4250,0.18295516
201403,5425,0.1843401
201403,8010,0.18861929
201403,13419,0.18295516
201403,6763,0.19106908
201403,365,0.20672692
201403,2241,0.18914683
201403,5029,0.18428978
201403,6570,0.19644108
201403,8807,0.18295516
201403,2609,0.18429598
201403,1272,0.18303405
201403,9499,0.18558167
201403,7648,0.1861465
201403,3720,0.18295516
201403,3384,0.18597247
201403,1518,0.18295516
201403,3633,0.18586247
201403,1245,0.18295516
201403,4471,0.1843401
201403,2946,0.19907907
201403,7604,0.18555853
201403,494,0.19221881
201403,181,0.18295516
201403,8099,0.19941482
201403,9453,0.18295516
201403,927,0.20204438
201403,4569,0.21586266
201403,6587,0.19036672
201403,11854,0.18898591
201403,5194,0.20342754
201403,594,0.20399049
201403,556,0.1882982
201403,12690,0.18420586
201403,3345,0.18295516
201403,8056,0.18295516
201403,2110,0.18597247
201403,6926,0.18351592
201403,5375,0.19122782
201403,4286,0.21641237
201403,8291,0.20872907
201403,4746,0.18295516
201403,2482,0.18716244
201403,12815,0.18295516
201403,2291,0.18295516
201403,6409,0.18286034
201403,3976,0.18977737
201403,6727,0.1856582
201403,2468,0.20880087
201403,8453,0.19646339
201403,2301,0.18295516
201403,10320,0.23115903
201403,727,0.18295516
201403,6886,0.21718632
201403,3371,0.1843401
201403,5975,0.21864583
201403,8219,0.18295516
201403,4484,0.18597247
201403,11296,0.19860102
201403,12809,0.18812984
201403,10498,0.18424475
201403,1736,0.1907269
201403,9732,0.2178701
201403,3649,0.19084813
201403,4398,0.18967889
201403,10764,0.18295516
201403,12412,0.19362274
201403,1062,0.19196138
201403,6384,0.18295516
201403,2426,0.20714033
201403,642,0.18916778
201403,5033,0.18563515
201403,43,0.1843401
201403,12361,0.1843401
201403,2256,0.20064405
201403,3997,0.20414573
201403,4060,0.18295516
201403,9025,0.20253979
201403,8908,0.19787234
201403,659,0.18430726
201403,5405,0.20358975
201403,3951,0.19399762
201403,2790,0.1843401
201403,7068,0.19090793
201403,1987,0.18593769
201403,10551,0.1856582
201403,4358,0.19029155
201403,13081,0.18844712
201403,12437,0.18780583
201403,8311,0.18939342
201403,5781,0.19606225
201403,7827,0.19266135
201403,11253,0.18605044
201403,6794,0.19332291
201403,1045,0.1843401
201403,5228,0.19837086
201403,374,0.18710804
201403,6402,0.2082545
201403,12184,0.19362274
201403,369,0.1944888
201403,4809,0.1977085
201403,105,0.18944167
201403,1780,0.20681614
201403,5376,0.18480717
201403,12485,0.18862364
201403,7063,0.18415079
201403,3750,0.18295516
201403,7641,0.20147352
201403,3575,0.2062248
201403,4658,0.18295516
201403,13028,0.19495963
201403,9461,0.18867537
201403,4385,0.18295516
201403,399,0.20722373
201403,6663,0.19966274
201403,2523,0.20553595
201403,6314,0.18295516
201403,3010,0.18815057
201403,5136,0.2029785
201403,597,0.1896703
201403,4538,0.20254941
201403,11744,0.19087078
201403,8188,0.18295516
201403,9950,0.21295424
201403,414,0.20609154
201403,5899,0.18295516
201403,12321,0.18295516
201403,5540,0.18295516
201404,4026,0.18899472
201404,7719,0.18737501
201404,4056,0.18575412
201404,801,0.18295516
201404,847,0.18832998
201404,13755,0.18295516
201404,5094,0.20364583
201404,5561,0.18303405
201404,121,0.19478618
201404,5286,0.1913735
201404,1949,0.18295516
201404,557,0.19261253
201404,10738,0.18411055
201404,11506,0.18617281
201404,5741,0.19145747
201404,2600,0.19324309
201404,6258,0.18295516
201404,1547,0.18295516
201404,1548,0.21312425
201404,4540,0.2200093
201404,4434,0.18295516
201404,9967,0.22432025
201404,7135,0.19116499
201404,7992,0.19039269
201404,10639,0.1861465
201404,7844,0.18286034
201404,975,0.18378907
201404,9989,0.20118155
201404,3535,0.18882783
201404,10131,0.18295516
201404,11332,0.19332291
201404,2877,0.18295516
201404,8889,0.20497772
201404,6899,0.18862364
201404,314,0.22316875
201404,12933,0.19897866
201404,7300,0.20630458
201404,2958,0.18831284
201404,6811,0.19367118
201404,11168,0.20288633
201404,1315,0.2075697
201404,13085,0.20504566
201404,4449,0.19528788
201404,8267,0.18295516
201404,5395,0.18874572
201404,1414,0.2135323
201404,12059,0.195854
201404,11475,0.21326078
201404,3133,0.18430726
201404,10834,0.18861929
201404,529,0.18295516
201404,1449,0.18697488
201404,2733,0.18605316
201404,10350,0.1844548
201404,10206,0.18575412
201404,4002,0.190303
201404,10138,0.20372966
201404,4853,0.21244133
201404,3002,0.1881554
201404,10172,0.18295516
201404,7377,0.18295516
201404,4593,0.19310088
201404,1237,0.20417522
201404,11714,0.197688
201404,9873,0.18295516
201404,576,0.19115862
201404,10285,0.18295516
201404,13820,0.19339603
201404,569,0.1843401
201404,8184,0.18295516
201404,239,0.18415079
201404,2843,0.18295516
201404,8421,0.18295516
201404,11604,0.20451209
201404,3775,0.18295516
201404,9278,0.19251098
201404,7084,0.18295516
201404,12306,0.18378907
201404,11765,0.22302765
201404,5666,0.18469124
201404,3117,0.18295516
201404,10691,0.18696386
201404,2024,0.21240148
201404,2111,0.18982786
201404,2176,0.22588786
201404,382,0.19346115
201404,2198,0.18295516
201404,4383,0.19007243
201404,7565,0.18833233
201404,9958,0.22052543
201404,8158,0.23030773
201404,6555,0.18620946
201404,11300,0.19312347
201404,10837,0.1921231
201404,11791,0.19533752
201404,8160,0.19623877
201404,9349,0.20102994
201404,2961,0.18454346
201404,2026,0.19258817
201404,10271,0.19112511
201404,1806,0.18295516
201404,11950,0.18295516
201404,12081,0.1987031
201404,9347,0.18895914
201404,13400,0.19576854
201404,629,0.19269451
201404,2143,0.18737501
201404,8584,0.18716837
201404,1531,0.19183062
201404,5793,0.21140414
201404,6913,0.18432724
201404,8228,0.19393256
201404,6870,0.18295516
201404,1107,0.18455023
201404,5046,0.21378063
201404,5422,0.19221881
201404,11219,0.18780583
201404,8978,0.18725896
201404,5807,0.18295516
201404,626,0.18295516
201404,1199,0.19406512
201404,12535,0.18295516
201404,10964,0.1891654
201404,4379,0.18295516
201404,9992,0.18469124
201404,4009,0.20153616
201404,1984,0.18826732
201404,2599,0.19643287
201404,4209,0.18738784
201404,10499,0.1931584
201404,8605,0.19057682
201404,10877,0.19684874
201404,13077,0.1879965
201404,2890,0.20097883
201404,4826,0.18575412
201404,11118,0.18295516
201404,13914,0.18295516
201404,660,0.18749909
201404,2994,0.1843401
201404,2131,0.18295516
201404,1086,0.20135136
201404,11066,0.18295516
201404,9957,0.19203852
201404,2459,0.20185703
201404,432,0.18729536
201404,10449,0.18454346
201404,10018,0.1861465
201404,2297,0.1857202
201404,2815,0.1843401
201404,6653,0.2082416
201404,11591,0.19851159
201404,4863,0.18295516
201404,668,0.18822649
201404,14314,0.18575412
201404,2763,0.1843401
201404,2199,0.18570101
201404,5332,0.1861465
201404,12428,0.1843401
201404,11669,0.18725896
201404,1939,0.19332291
201404,9806,0.18667771
201404,8395,0.18295516
201404,4488,0.20987546
201404,13910,0.19213618
201404,2136,0.19579025
201404,9116,0.18295516
201404,8233,0.20983353
201404,6138,0.18977737
201404,7521,0.21813372
201404,7093,0.1918071
201404,6319,0.20107281
201404,1952,0.20112908
201404,4731,0.18428978
201404,2627,0.18295516
201404,6946,0.1851789
201404,8601,0.18286034
201404,3783,0.18415079
201404,10637,0.23785254
201404,7178,0.18678164
201404,3483,0.18454346
201404,12286,0.19183062
201404,210,0.20598961
201404,10346,0.20743002
201404,2327,0.18295516
201404,9327,0.20111176
201404,10165,0.18949357
201404,1289,0.19116499
201404,3206,0.18629916
201404,2461,0.1873582
201404,5745,0.1859572
201404,6328,0.20558089
201404,8386,0.18295516
201404,2769,0.23094755
201404,12776,0.20506354
201404,8350,0.19362274
201404,561,0.20017506
201404,12096,0.18469124
201404,5190,0.18295516
201404,8186,0.18295516
201404,11137,0.18378907
201404,11555,0.1843401
201404,7582,0.20477742
201404,4281,0.20928493
201404,6300,0.18295516
201404,2076,0.18597247
201404,12049,0.18295516
201404,8413,0.18597247
201404,12620,0.20276432
201404,9354,0.21666528
201404,762,0.18974695
201404,2251,0.19394471
201404,14369,0.18693493
201404,5070,0.1984773
201404,9197,0.19198975
201404,8975,0.18454346
201404,6074,0.1884594
201404,7293,0.20843771
201404,10616,0.18295516
201404,7851,0.19643334
201404,12031,0.18737501
201404,2153,0.19252753
201404,12833,0.18295516
201404,1079,0.19958557
201404,10376,0.2020974
201404,11573,0.18739618
201404,10605,0.18725896
201404,12662,0.19581349
201404,455,0.20675337
201404,5308,0.20749693
201404,1606,0.18867537
201404,828,0.19332291
201404,7968,0.19048037
201404,8774,0.18704572
201404,8376,0.18295516
201404,8929,0.203351
201404,9144,0.19917737
201404,7066,0.18465826
201404,13582,0.1844066
201404,11660,0.18295516
201404,5397,0.18605316
201404,4348,0.188027
201404,6102,0.18295516
201404,89,0.2054382
201404,5447,0.1856582
201404,12676,0.20723866
201404,4964,0.18707721
201404,11077,0.19740945
201404,1033,0.18725896
201404,11689,0.22747716
