CODMES,CODSOLICITUD,prediction_corpus
201312,2995,0.50928813
201312,9940,0.4332356
201312,4232,0.57493675
201312,10164,0.42475685
201312,5954,0.74223125
201312,10313,0.26921457
201312,12392,0.13303131
201312,1429,0.79496247
201312,2824,0.40344945
201312,1461,0.53782076
201312,2647,0.52536446
201312,4326,0.4239899
201312,9820,0.23977092
201312,513,0.40859473
201312,11308,0.37188947
201312,8787,0.51560795
201312,10389,0.28351778
201312,3746,0.22776651
201312,6709,0.53781635
201312,1943,0.43193397
201312,2350,0.5961684
201312,3634,0.23073415
201312,8785,0.36194894
201312,9941,0.33344373
201312,6918,0.35623205
201312,5026,0.23941885
201312,555,0.4205124
201312,12035,0.53550434
201312,10035,0.4350593
201312,2950,0.17939827
201312,4583,0.3123668
201312,7045,0.36395523
201312,9183,0.15867364
201312,12636,0.4149017
201312,9737,0.53362584
201312,12170,0.04969596
201312,12607,0.5903566
201312,11965,0.40457743
201312,10342,0.68831503
201312,4586,0.23948023
201312,14204,0.3656838
201312,2841,0.33717158
201312,976,0.04486304
201312,2626,0.62711525
201312,6396,0.24571115
201312,9230,0.24123412
201312,11695,0.7487049
201312,1225,0.27561176
201312,11008,0.056801498
201312,9291,0.7838947
201312,12006,0.106911115
201312,6468,0.30842617
201312,11136,0.3369677
201312,11633,0.11478632
201312,3377,0.25695315
201312,5821,0.1974827
201312,7430,0.64182293
201312,9778,0.30619955
201312,1986,0.29175445
201312,10312,0.6483098
201312,11560,0.4060053
201312,11074,0.2000469
201312,12101,0.64099306
201312,9607,0.25121891
201312,4006,0.45132053
201312,4636,0.10753622
201312,2805,0.72676086
201312,2778,0.48808002
201312,1026,0.38101122
201312,2859,0.7231844
201312,11392,0.83092153
201312,13919,0.6882046
201312,2799,0.379642
201312,7611,0.7717961
201312,5085,0.17429668
201312,5924,0.3467596
201312,1579,0.1629923
201312,3193,0.20962581
201312,3436,0.65468764
201312,7381,0.34483704
201312,13196,0.31726745
201312,7162,0.119337104
201312,8614,0.6793358
201312,14041,0.55527514
201312,2761,0.05524888
201312,1047,0.2871678
201312,2161,0.1909483
201312,3565,0.25603634
201312,6040,0.4329234
201312,11056,0.23608506
201312,11908,0.7052339
201312,12158,0.12688796
201312,6955,0.48697773
201312,5028,0.24705964
201312,4152,0.5885165
201312,4802,0.41631603
201312,5581,0.25214732
201312,3215,0.09721867
201312,1826,0.1857541
201312,5939,0.06638232
201312,2718,0.59102786
201312,11686,0.1029388
201312,13721,0.15915862
201312,6499,0.37604025
201312,3292,0.2597957
201312,6596,0.32425132
201312,9568,0.7695632
201312,5390,0.24670874
201312,13093,0.5122533
201312,4309,0.38051885
201312,3795,0.27856836
201312,6167,0.33261925
201312,11090,0.24740185
201312,12043,0.3035163
201312,3885,0.6699653
201312,1416,0.35970128
201312,3961,0.5253907
201312,7357,0.12174437
201312,2654,0.48766696
201312,7578,0.6285186
201312,11071,0.5163253
201312,10439,0.27182573
201312,4712,0.1952873
201312,5507,0.15228099
201312,11280,0.14409381
201312,1192,0.0999096
201312,12189,0.46116742
201312,13165,0.33120626
201312,9189,0.24948592
201312,3389,0.4051363
201312,6799,0.2624068
201312,7359,0.5392194
201312,9445,0.46722412
201312,3033,0.64179724
201312,9414,0.4330096
201312,9419,0.5614956
201312,5148,0.20371395
201312,7242,0.43178213
201312,5264,0.13950679
201312,14238,0.30922958
201312,8892,0.03820102
201312,10030,0.6195017
201312,7724,0.61715114
201312,4238,0.45627168
201312,13845,0.46976864
201312,5090,0.59156555
201312,12331,0.24496382
201312,8195,0.13453221
201312,11652,0.29522225
201312,3176,0.078721054
201312,1235,0.76616436
201312,12722,0.25866163
201312,3937,0.579623
201312,7948,0.39761335
201312,5863,0.26589417
201312,6936,0.6526051
201312,9661,0.2280948
201312,9013,0.37464243
201312,12521,0.4593792
201312,12171,0.6232257
201312,7940,0.36357868
201312,12190,0.6475607
201312,9208,0.7349333
201312,14190,0.34502783
201312,1524,0.38059756
201312,322,0.54996115
201312,14329,0.6878872
201312,10088,0.6491445
201312,553,0.5954129
201312,1509,0.6000313
201312,7314,0.5875002
201312,6048,0.53671145
201312,3987,0.1097231
201312,4510,0.68448526
201312,5127,0.4928113
201312,11715,0.083249696
201312,5737,0.6466547
201312,14026,0.07551798
201312,6694,0.49935246
201312,10074,0.5772918
201312,1689,0.2232496
201312,3497,0.36780396
201312,7197,0.43797478
201312,1316,0.3416756
201312,829,0.087874144
201312,12030,0.6268452
201312,1785,0.123692885
201312,6067,0.19965261
201312,12859,0.58590895
201312,7380,0.62298983
201312,195,0.3321102
201312,5989,0.12664387
201312,5568,0.56810623
201312,8592,0.5044298
201312,10820,0.30552825
201312,13974,0.4292307
201312,6515,0.25413403
201312,6148,0.40985224
201312,2691,0.20274805
201312,12099,0.5290229
201312,3757,0.052511796
201312,6846,0.43107566
201312,1682,0.2083001
201312,3290,0.40755123
201312,6501,0.57477874
201312,8408,0.44917658
201312,9844,0.5176762
201312,8433,0.253776
201312,7985,0.06125192
201312,7886,0.49667415
201312,13167,0.2773009
201312,5012,0.03974512
201312,4591,0.10153852
201312,14395,0.4094848
201312,2349,0.56735927
201312,5866,0.22109692
201312,816,0.077293076
201312,8535,0.6184607
201312,8461,0.6424364
201312,4170,0.18705821
201312,11210,0.2507142
201312,13264,0.4927073
201312,2248,0.47738114
201312,8880,0.24879494
201312,2741,0.2784843
201312,7200,0.23701826
201312,5723,0.85148644
201312,7323,0.2557292
201312,10890,0.16680147
201312,13817,0.67372304
201312,8708,0.71451014
201312,6998,0.0764873
201312,4114,0.38549823
201312,4459,0.7339729
201312,8874,0.48790935
201312,12390,0.50766325
201312,524,0.79544145
201312,14293,0.10296978
201312,8469,0.58496755
201312,10851,0.056138534
201312,5255,0.20058778
201312,10032,0.60471296
201312,10740,0.20766693
201312,2276,0.39112785
201312,7751,0.37380704
201312,7313,0.6297493
201312,7102,0.757359
201312,2728,0.68886864
201312,14392,0.38478264
201312,10583,0.5458239
201312,8720,0.07499235
201312,7077,0.78959566
201312,1719,0.3363146
201312,6450,0.7991432
201312,8672,0.65271
201312,8378,0.094469115
201312,2563,0.4573959
201312,11400,0.48203245
201312,10575,0.23756987
201312,2518,0.06405742
201312,10361,0.43605417
201312,1388,0.45383275
201312,6169,0.35990003
201312,1024,0.39483005
201312,8872,0.16090988
201312,13841,0.76958865
201312,9668,0.109480664
201312,2836,0.32787102
201312,4672,0.13731636
201312,786,0.5120194
201312,19,0.21166408
201312,5904,0.06720969
201312,11456,0.48844585
201312,790,0.11703589
201312,9485,0.15516728
201312,12258,0.08238986
201312,9774,0.5374912
201312,4579,0.47782174
201312,3347,0.6158386
201312,4862,0.6384279
201312,6208,0.675424
201312,1440,0.7571468
201312,4989,0.72497517
201312,6275,0.25322866
201312,6064,0.23322077
201312,3883,0.5168613
201312,11164,0.39250004
201312,8796,0.5526749
201312,8545,0.20927647
201312,6242,0.74355346
201312,4607,0.19043672
201312,7476,0.39977324
201312,8885,0.5973601
201312,8670,0.51378196
201312,1650,0.32066202
201312,5087,0.39402235
201312,10082,0.2169098
201312,12806,0.18314454
201312,14242,0.4908016
201312,11977,0.6631609
201312,1981,0.59095013
201312,2140,0.6360917
201312,14390,0.41336933
201312,6525,0.22809154
201312,9348,0.33460483
201312,4489,0.28314698
201312,13977,0.5935817
201312,1295,0.097910665
201312,9128,0.14049098
201312,5216,0.7284385
201312,6654,0.39420447
201312,4140,0.25273052
201312,9385,0.5740864
201312,665,0.25231367
201312,4570,0.33596256
201312,6421,0.7094972
201312,3281,0.1535114
201312,6704,0.47016358
201312,10650,0.27594972
201312,1147,0.3578801
201312,5415,0.18030813
201312,11462,0.18336873
201312,10966,0.5176364
201312,4421,0.07469692
201312,6605,0.18264893
201312,4011,0.41410387
201312,3606,0.6339984
201312,4807,0.29924247
201312,7804,0.046269592
201312,1801,0.31297052
201312,2956,0.72933215
201312,11661,0.26074207
201312,4676,0.038957883
201312,637,0.7631498
201312,4610,0.39165947
201312,9569,0.2689713
201312,6283,0.40543997
201312,14426,0.29657787
201312,6042,0.26421392
201312,6769,0.14290313
201312,8270,0.23701745
201312,9702,0.55663586
201312,1794,0.2108057
201312,6618,0.64467394
201312,461,0.2789965
201312,9969,0.4864247
201312,2187,0.5044196
201312,4476,0.099787064
201312,6666,0.49475333
201312,5346,0.14674802
201312,9102,0.56452006
201312,10655,0.09028287
201312,7410,0.35401782
201312,12700,0.17242442
201312,10382,0.3329945
201312,7367,0.4421282
201312,11317,0.10161075
201312,4303,0.45249668
201312,3104,0.13813975
201312,4850,0.11018137
201312,7631,0.5478797
201312,1839,0.26160464
201312,7841,0.74117076
201312,12719,0.5388713
201312,8665,0.26616645
201312,7536,0.2571155
201312,5128,0.55311316
201312,11078,0.48992354
201312,2392,0.068122864
201312,13966,0.5242014
201312,3097,0.28951705
201312,4252,0.7602973
201312,9035,0.6336142
201312,2286,0.55041796
201312,10960,0.7362228
201312,12061,0.57240355
201312,2659,0.25200453
201312,11922,0.43997124
201312,10936,0.45348132
201312,12517,0.7422362
201312,5549,0.5780615
201312,2243,0.22558235
201312,7181,0.36893305
201312,4283,0.5372755
201312,5592,0.39966267
201312,9217,0.49100658
201312,1232,0.13465689
201312,7182,0.3233314
201312,10039,0.4434689
201312,2338,0.13122422
201312,10754,0.16990317
201312,1770,0.3643254
201312,7937,0.099769354
201312,6351,0.7050577
201312,551,0.30160436
201312,14260,0.4374106
201312,1375,0.78759766
201312,2079,0.4271119
201312,10051,0.16113006
201312,498,0.6011833
201312,13113,0.773538
201312,6470,0.1295243
201312,9032,0.11752169
201312,4215,0.11469835
201312,2343,0.3707873
201312,11533,0.32293546
201401,2832,0.5581563
201401,9250,0.14996468
201401,6172,0.51396084
201401,3341,0.65366
201401,10859,0.22015858
201401,10554,0.16803472
201401,9246,0.6266671
201401,1890,0.21878833
201401,4708,0.36802348
201401,8230,0.19868317
201401,912,0.15442325
201401,3123,0.6642716
201401,13541,0.6383701
201401,340,0.87182415
201401,4208,0.50562114
201401,1459,0.7125751
201401,4650,0.4100303
201401,8558,0.13974823
201401,8081,0.073801495
201401,13121,0.5289633
201401,5177,0.16211732
201401,5529,0.071961865
201401,5073,0.23841096
201401,6893,0.4871895
201401,6079,0.51641965
201401,11110,0.60537153
201401,2146,0.14223532
201401,6457,0.14049739
201401,4969,0.40418667
201401,6022,0.3264288
201401,6621,0.46216178
201401,6857,0.7008153
201401,3852,0.18606775
201401,7825,0.16427502
201401,9609,0.7233317
201401,11768,0.37147406
201401,5820,0.12766676
201401,5548,0.50369024
201401,4682,0.324992
201401,6822,0.18896082
201401,1877,0.47687358
201401,9946,0.43216982
201401,333,0.5830527
201401,13251,0.06219849
201401,11033,0.4005155
201401,3289,0.2127917
201401,4117,0.749478
201401,8517,0.5707572
201401,9954,0.49705085
201401,10388,0.43479565
201401,11290,0.58589077
201401,4632,0.46965113
201401,3387,0.48738125
201401,4630,0.33472615
201401,12246,0.743638
201401,11301,0.54259616
201401,7783,0.494463
201401,3612,0.74949026
201401,1613,0.16076913
201401,12469,0.112895876
201401,3306,0.3618452
201401,7944,0.36140695
201401,5414,0.26979044
201401,14379,0.28129637
201401,2105,0.058655575
201401,884,0.7074309
201401,4897,0.623369
201401,2911,0.3819252
201401,8455,0.36930403
201401,9763,0.17625219
201401,977,0.29000375
201401,1832,0.44368234
201401,1249,0.7197497
201401,4397,0.27752668
201401,13871,0.5195709
201401,8800,0.36472595
201401,8643,0.10319512
201401,11564,0.6739992
201401,3774,0.26601413
201401,5953,0.5944694
201401,3269,0.2538425
201401,11279,0.18235211
201401,10869,0.061202116
201401,8575,0.40674224
201401,4145,0.2582875
201401,8659,0.13657373
201401,1229,0.32738894
201401,907,0.041971717
201401,1479,0.51439124
201401,2536,0.3413371
201401,4584,0.09057532
201401,7647,0.14451234
201401,6037,0.43724242
201401,1347,0.14562511
201401,11687,0.58524215
201401,8617,0.070432365
201401,4534,0.47937456
201401,1022,0.29328358
201401,5641,0.36640424
201401,6933,0.8006791
201401,13738,0.4996805
201401,689,0.16817169
201401,1455,0.590002
201401,1056,0.08190772
201401,12229,0.3529165
201401,3210,0.07613218
201401,9948,0.6054041
201401,8631,0.7964585
201401,11914,0.69383126
201401,571,0.70896024
201401,6579,0.14100969
201401,5990,0.22424369
201401,1399,0.12868524
201401,12893,0.0978256
201401,6114,0.43116978
201401,250,0.52568954
201401,7118,0.28799966
201401,5973,0.7986188
201401,7627,0.39474377
201401,1412,0.103458524
201401,10696,0.25315353
201401,8269,0.8176471
201401,10525,0.08869013
201401,4042,0.13822657
201401,10700,0.40093854
201401,10644,0.6617633
201401,4686,0.51729745
201401,7921,0.48608184
201401,11549,0.35944217
201401,5300,0.74389297
201401,8114,0.35849294
201401,8236,0.37271708
201401,12732,0.20661771
201401,11693,0.30761513
201401,5441,0.6953274
201401,6561,0.08972792
201401,2702,0.582793
201401,3739,0.5605366
201401,11228,0.08172287
201401,9437,0.49899316
201401,3460,0.29412606
201401,6715,0.27465424
201401,3615,0.43051827
201401,3693,0.52847296
201401,8248,0.70664084
201401,8660,0.4251427
201401,8178,0.6994823
201401,10059,0.6083809
201401,9798,0.08758302
201401,3935,0.7101635
201401,13465,0.765756
201401,5530,0.08834214
201401,610,0.25732023
201401,10244,0.51047367
201401,6657,0.60445815
201401,12215,0.14093897
201401,9506,0.15371273
201401,9463,0.26183864
201401,6961,0.3304878
201401,6943,0.43161312
201401,13385,0.13186549
201401,13507,0.60118306
201401,2050,0.5175883
201401,4497,0.04194201
201401,4413,0.7767571
201401,2870,0.67539763
201401,1373,0.22926976
201401,3404,0.447934
201401,10335,0.036675386
201401,7074,0.31155235
201401,2971,0.11288205
201401,3712,0.75430894
201401,3733,0.5634032
201401,920,0.71977943
201401,3013,0.38612312
201401,10896,0.5668997
201401,2849,0.53961813
201401,5340,0.35419253
201401,7030,0.08120153
201401,3060,0.12485362
201401,11404,0.26525182
201401,9926,0.1657015
201401,5378,0.09376034
201401,3956,0.1489962
201401,3778,0.15775894
201401,1629,0.2936769
201401,13913,0.094575554
201401,7668,0.6403386
201401,6375,0.36532572
201401,7717,0.14541228
201401,6383,0.21081448
201401,13024,0.772942
201401,5349,0.4248667
201401,7147,0.56533587
201401,1564,0.52046704
201401,10487,0.14756687
201401,9374,0.6872429
201401,7051,0.62494326
201401,12523,0.35015735
201401,10678,0.6077443
201401,5825,0.69540095
201401,1154,0.13228638
201401,8681,0.3851296
201401,5639,0.2729006
201401,11185,0.13973722
201401,11793,0.505675
201401,8767,0.6557043
201401,2552,0.51931983
201401,6231,0.3131787
201401,13859,0.5656135
201401,1991,0.3779672
201401,6712,0.2125791
201401,12963,0.47617546
201401,4345,0.74509263
201401,4153,0.3353589
201401,4270,0.8240426
201401,6344,0.5726176
201401,8101,0.22454429
201401,6076,0.4063009
201401,10921,0.38697818
201401,12657,0.61769843
201401,6379,0.28222474
201401,2346,0.0712196
201401,9588,0.09675937
201401,1439,0.6549663
201401,7551,0.31260833
201401,5006,0.38627094
201401,12477,0.5973712
201401,2657,0.46840212
201401,10274,0.36697313
201401,13790,0.5857371
201401,7099,0.11357151
201401,2145,0.11124144
201401,6563,0.502825
201401,6793,0.20207432
201401,6244,0.3613161
201401,9679,0.46444702
201401,8610,0.124145664
201401,2100,0.4859164
201401,1918,0.24652927
201401,9057,0.81174874
201401,8477,0.30097872
201401,11540,0.3306797
201401,10374,0.29988995
201401,5081,0.3139314
201401,1363,0.71406716
201401,4714,0.5215961
201401,6347,0.4763726
201401,819,0.6382647
201401,14362,0.42182964
201401,7404,0.13670626
201401,2058,0.3879623
201401,7451,0.81312823
201401,10517,0.52355784
201401,6313,0.47862536
201401,1074,0.18311825
201401,11492,0.2977499
201401,2566,0.039778072
201401,4902,0.059488475
201401,8341,0.4013246
201401,5769,0.41080603
201401,2522,0.18017231
201401,9,0.39892197
201401,3342,0.3901552
201401,6576,0.67589945
201401,7820,0.54540735
201401,10973,0.46669525
201401,7338,0.17166878
201401,5526,0.36334497
201401,5584,0.081304446
201401,8653,0.685485
201401,4759,0.32733962
201401,5770,0.49441275
201401,5358,0.70244616
201401,13670,0.11122784
201401,11497,0.62736446
201401,4376,0.36692956
201401,8167,0.14249983
201401,7264,0.48532024
201401,12955,0.4849171
201401,8360,0.47901258
201401,864,0.23377661
201401,3555,0.092711724
201401,297,0.55441636
201401,6050,0.8360597
201401,3556,0.1487187
201401,9847,0.23581427
201401,4020,0.051203724
201401,3257,0.55744976
201401,4949,0.22812308
201401,3796,0.48988596
201401,6234,0.50918293
201401,13457,0.5907995
201401,11419,0.1597884
201401,5871,0.7297645
201401,8626,0.568661
201401,3870,0.4322761
201401,8215,0.43027145
201401,5998,0.24600463
201401,1445,0.7943406
201401,6360,0.48351583
201401,5050,0.16856608
201401,14177,0.25231844
201401,4233,0.34777713
201401,11288,0.29440668
201401,8036,0.4936465
201401,8016,0.12901922
201401,2622,0.31100285
201401,5777,0.29692778
201401,5355,0.65035456
201401,2244,0.3085827
201401,3499,0.43871027
201401,10143,0.41058162
201401,8534,0.67015845
201401,1556,0.20553826
201401,2088,0.23347507
201401,4242,0.7076956
201401,8743,0.61915934
201401,886,0.252362
201401,6730,0.6098441
201401,8554,0.54744583
201401,7227,0.25540587
201401,7067,0.73494595
201401,3086,0.50560504
201401,12393,0.77843195
201401,4065,0.0624016
201401,8171,0.46240446
201401,10612,0.4886399
201401,4166,0.56033224
201401,11211,0.44462842
201401,9720,0.49524972
201401,7390,0.24524096
201401,11324,0.47700873
201401,4086,0.475411
201401,123,0.8550235
201401,10855,0.17965734
201401,3358,0.4238384
201401,7811,0.6314143
201401,563,0.6161385
201401,14143,0.20097579
201401,11334,0.26774946
201401,9396,0.093871154
201401,656,0.68414366
201401,5761,0.4652779
201401,467,0.3778497
201401,12689,0.5939928
201401,8493,0.70081073
201401,10862,0.0743393
201401,6735,0.5241524
201401,10297,0.1233856
201401,6130,0.6600727
201401,1868,0.11910343
201401,8103,0.12083983
201401,13238,0.16210996
201401,8555,0.23137158
201401,11658,0.4741849
201401,13673,0.48403025
201401,4992,0.18208198
201401,12713,0.31324106
201401,5986,0.2883612
201401,8019,0.34008223
201401,9868,0.4972163
201401,10927,0.66665703
201401,6816,0.4324294
201401,9651,0.109207205
201401,3189,0.48633343
201401,6163,0.30176488
201401,7966,0.8059772
201401,9931,0.13780373
201401,12422,0.17652687
201401,6707,0.39219725
201401,4181,0.34687468
201401,5699,0.2019329
201401,1029,0.38084292
201401,3862,0.07913044
201401,6609,0.13280879
201401,3351,0.25184888
201401,9585,0.49731264
201401,3153,0.6926136
201401,2615,0.51759595
201401,6274,0.37158057
201401,673,0.75776577
201401,13493,0.085175425
201401,6589,0.3738483
201401,8400,0.31808534
201401,3005,0.49589235
201401,3636,0.7196617
