CODMES,CODSOLICITUD,prediction_single
201402,5902,0.3164994
201402,1828,0.1819329
201402,2898,0.23566683
201402,9123,0.2680479
201402,9026,0.055957265
201402,10917,0.1402872
201402,1178,0.23961487
201402,13889,0.10285658
201402,11356,0.117658146
201402,8325,0.3415385
201402,2260,0.45349798
201402,14161,0.03986993
201402,10166,0.09274558
201402,5524,0.15062024
201402,9610,0.340625
201402,1323,0.2757088
201402,4764,0.043734785
201402,254,0.21992639
201402,9872,0.34186342
201402,733,0.11782861
201402,11806,0.49484393
201402,3959,0.080661006
201402,11468,0.1792545
201402,8133,0.17007366
201402,985,0.09111311
201402,4825,0.05311432
201402,125,0.043670405
201402,6592,0.05478454
201402,2053,0.077332556
201402,540,0.058102414
201402,8140,0.41830066
201402,2679,0.11320344
201402,9513,0.10001635
201402,9918,0.20904092
201402,13950,0.070488594
201402,4352,0.047601845
201402,2223,0.10858322
201402,3912,0.41530028
201402,2109,0.3054439
201402,12606,0.22076574
201402,2644,0.16610828
201402,5200,0.095669284
201402,10809,0.23684202
201402,9767,0.3742958
201402,6972,0.221655
201402,7769,0.22244172
201402,11363,0.098572806
201402,5929,0.22264561
201402,8113,0.38356325
201402,1640,0.16366102
201402,3581,0.036807865
201402,5471,0.057648264
201402,10437,0.15572079
201402,5383,0.2587113
201402,2399,0.09345511
201402,7735,0.5149033
201402,7665,0.12653202
201402,11701,0.13428977
201402,9630,0.14442353
201402,7661,0.03897293
201402,11668,0.21197623
201402,11276,0.100617655
201402,9333,0.40617397
201402,12365,0.11046774
201402,7406,0.15063128
201402,8149,0.16390012
201402,8459,0.18772589
201402,697,0.1277958
201402,1762,0.31590655
201402,12664,0.13957338
201402,8441,0.30756596
201402,2489,0.15872385
201402,2149,0.27792194
201402,13906,0.4181076
201402,9154,0.07606608
201402,5650,0.109024085
201402,8117,0.10398243
201402,8365,0.15441908
201402,9558,0.1705583
201402,12456,0.36300412
201402,6393,0.16779155
201402,1712,0.24713497
201402,3804,0.28143802
201402,12213,0.061262567
201402,12057,0.19897276
201402,2114,0.13688959
201402,4206,0.31248263
201402,232,0.17700428
201402,3799,0.14203419
201402,10015,0.114913
201402,12973,0.110940404
201402,4024,0.11761391
201402,7990,0.30370772
201402,8943,0.2147043
201402,7756,0.35426724
201402,510,0.19649306
201402,12311,0.34309775
201402,4893,0.08034609
201402,8329,0.2153509
201402,7938,0.1812241
201402,14130,0.11609288
201402,7686,0.18948254
201402,6862,0.1772819
201402,4429,0.03394394
201402,5256,0.2648215
201402,5773,0.42421702
201402,10033,0.34385872
201402,8131,0.17071888
201402,13134,0.5253574
201402,102,0.20162427
201402,1883,0.1477439
201402,755,0.11627222
201402,10359,0.29286778
201402,5925,0.25075454
201402,7795,0.49565372
201402,8157,0.11906636
201402,8512,0.15006906
201402,4879,0.40938088
201402,7704,0.1476095
201402,2811,0.35143292
201402,5134,0.2068619
201402,5000,0.10536076
201402,7846,0.122658685
201402,543,0.048346482
201402,9318,0.049850747
201402,2909,0.1754319
201402,573,0.42124587
201402,4858,0.21118654
201402,2829,0.06994108
201402,12593,0.06739666
201402,2266,0.1021514
201402,699,0.14899035
201402,8120,0.25570858
201402,8527,0.09909652
201402,3947,0.103301816
201402,11872,0.05838351
201402,11964,0.048992492
201402,3466,0.11812468
201402,2578,0.066513374
201402,11731,0.04862503
201402,6049,0.15530299
201402,419,0.18623663
201402,722,0.18573508
201402,2130,0.23223822
201402,2473,0.06511843
201402,2073,0.3951564
201402,12628,0.416806
201402,13036,0.12468593
201402,12342,0.18691537
201402,11109,0.40545753
201402,2526,0.2731264
201402,3686,0.05874511
201402,3585,0.19221263
201402,713,0.06123111
201402,11240,0.10309742
201402,11820,0.09704545
201402,126,0.047408953
201402,4389,0.045325182
201402,835,0.12657699
201402,1410,0.30389142
201402,13210,0.14222342
201402,1454,0.26770926
201402,6000,0.1223357
201402,732,0.29606754
201402,2516,0.38713494
201402,998,0.33880594
201402,938,0.20523018
201402,13200,0.4697011
201402,12534,0.052522525
201402,6028,0.22079763
201402,2344,0.2101419
201402,10900,0.055185124
201402,1641,0.07885165
201402,11644,0.20512104
201402,6068,0.034983665
201402,5521,0.3129866
201402,9118,0.04276691
201402,9423,0.09864433
201402,2324,0.10345547
201402,765,0.057504468
201402,10064,0.2268217
201402,4790,0.09259359
201402,3836,0.10775271
201402,13857,0.03836126
201402,2713,0.08619181
201402,1431,0.044202838
201402,2561,0.18860982
201402,7786,0.13493188
201402,11664,0.057548665
201402,9633,0.27510655
201402,8373,0.15715708
201402,8676,0.11912224
201402,8845,0.37303042
201402,2355,0.12979938
201402,2581,0.15012547
201402,10395,0.26256326
201402,12378,0.2032557
201402,12192,0.3582858
201402,5941,0.08411335
201402,9566,0.30046505
201402,436,0.11598876
201402,165,0.101700455
201402,10188,0.09217762
201402,8083,0.047432918
201402,683,0.18920664
201402,607,0.06561587
201402,2912,0.041208535
201402,2687,0.111152984
201402,10468,0.08153818
201402,867,0.07436928
201402,115,0.3168766
201402,14425,0.0992939
201402,5772,0.07598716
201402,9131,0.17017837
201402,4519,0.31327188
201402,5654,0.08245313
201402,5803,0.04667242
201402,4369,0.04702466
201402,2417,0.25714064
201402,423,0.08526014
201402,5369,0.10778111
201402,13280,0.32276505
201402,3728,0.2499394
201402,2128,0.09638749
201402,4003,0.25675866
201402,7663,0.21613568
201402,11897,0.17913291
201402,9103,0.13628325
201402,10072,0.25451002
201402,12314,0.13420577
201402,5277,0.10509307
201402,5389,0.1606539
201402,5980,0.11989656
201402,9030,0.16109583
201402,3792,0.37219068
201402,7006,0.22028226
201402,1386,0.08706272
201402,7606,0.15784767
201402,9602,0.1565536
201402,11576,0.056846693
201402,13811,0.045622624
201402,11263,0.17713208
201402,12348,0.104757965
201402,10833,0.20819484
201402,14307,0.034816053
201402,5393,0.26154032
201402,5708,0.46766073
201402,9016,0.15504345
201402,10365,0.37888458
201402,14037,0.09432789
201402,6597,0.09827165
201402,5315,0.090317674
201402,8638,0.12843336
201402,10327,0.08946544
201402,8074,0.12570952
201402,279,0.1955332
201402,8749,0.08189487
201402,10438,0.06332108
201402,11727,0.33873257
201402,924,0.20743799
201402,589,0.2697644
201402,8340,0.17866297
201402,2357,0.4033407
201402,12177,0.241406
201402,5274,0.10945654
201402,7038,0.09615025
201402,13124,0.087052874
201402,6602,0.10892271
201402,11825,0.26531595
201402,34,0.32898122
201402,9648,0.37215424
201402,62,0.18466492
201402,7279,0.098672055
201402,6910,0.38913912
201402,12561,0.2295584
201402,3424,0.35235316
201402,4857,0.3054989
201402,11699,0.2104581
201402,925,0.11859519
201402,1466,0.34061143
201402,1687,0.41106096
201402,6358,0.39250782
201402,9573,0.26625407
201402,12808,0.35026088
201402,8231,0.26766628
201402,3717,0.12702535
201402,11646,0.22165467
201402,1367,0.3727338
201402,12461,0.31286308
201402,4929,0.032929115
201402,5710,0.1490906
201402,12853,0.1689386
201402,11327,0.40212604
201402,817,0.41966847
201402,1462,0.15995313
201402,7560,0.14603385
201402,2170,0.3004469
201402,1825,0.314925
201402,7343,0.12718809
201402,2531,0.11101912
201402,3073,0.284365
201402,2598,0.050397977
201402,11655,0.066326976
201402,11556,0.18890493
201402,10640,0.18915226
201402,8245,0.06300845
201402,558,0.15410487
201402,9541,0.2679622
201402,4478,0.11294357
201402,7620,0.17020555
201402,13268,0.18280523
201402,11903,0.17202981
201402,3414,0.09889731
201402,8004,0.13643976
201402,13413,0.21545386
201402,1595,0.107592404
201402,13524,0.22672638
201402,8214,0.09128376
201402,16,0.16720857
201402,3030,0.15199497
201402,4998,0.08087558
201402,5765,0.11044021
201402,27,0.09005758
201402,6977,0.2675004
201402,2694,0.09115848
201402,6171,0.3301237
201402,7229,0.09416383
201402,6954,0.06654032
201402,7392,0.069627136
201402,2502,0.20194305
201402,6077,0.15433311
201402,810,0.101973526
201402,8508,0.039518595
201402,11613,0.16455323
201402,13207,0.23208697
201402,11754,0.47858536
201402,5872,0.03293336
201402,10668,0.14558758
201402,11799,0.10653951
201402,246,0.13192126
201402,7208,0.055984236
201402,11411,0.4397586
201402,9897,0.40715057
201402,7912,0.21252224
201402,4648,0.35074505
201402,8115,0.4054471
201402,8945,0.06434372
201402,1392,0.3585384
201402,11906,0.053060528
201402,5545,0.20383362
201402,6839,0.21754187
201402,549,0.14754853
201402,10766,0.17948987
201402,9951,0.04080684
201402,836,0.52614075
201402,11485,0.44750065
201402,6750,0.20388547
201402,12972,0.3799081
201402,11743,0.1827524
201402,878,0.20633464
201402,1268,0.1901352
201402,1951,0.05721186
201402,1285,0.06844703
201402,2808,0.040253144
201402,11688,0.1848294
201402,7199,0.07697195
201402,6863,0.17155665
201402,567,0.38547918
201402,3303,0.21371076
201402,351,0.4649392
201402,12028,0.19374733
201402,2876,0.20737545
201402,5150,0.103962265
201402,7802,0.4454276
201402,9053,0.177948
201402,11434,0.12488992
201402,12769,0.18047558
201402,4830,0.23354574
201402,3970,0.12516753
201402,14070,0.1321917
201402,702,0.059445698
201402,8393,0.16258523
201402,2255,0.37832582
201402,2158,0.066326134
201402,9731,0.29921603
201402,1488,0.044502646
201402,8389,0.032836366
201402,258,0.100800194
201402,11975,0.15626295
201402,5655,0.1938978
201402,5800,0.19756244
201402,10155,0.21096288
201402,4502,0.23070943
201402,4528,0.10062298
201402,4035,0.117255636
201402,12528,0.2281184
201402,6849,0.15633003
201402,9912,0.115898624
201402,328,0.34372953
201402,3275,0.3392199
201402,3406,0.0800713
201402,2094,0.058981266
201402,11093,0.35754457
201402,12326,0.1771847
201402,6615,0.2753232
201402,4974,0.42406926
201402,6286,0.059813097
201402,10856,0.43406513
201402,8962,0.073346764
201402,8691,0.20913477
201402,3390,0.39542356
201402,5247,0.05150441
201402,6781,0.2535741
201402,4836,0.04352907
201402,934,0.33636752
201402,6979,0.056216076
201402,742,0.052507356
201402,4894,0.31763813
201402,12397,0.07508898
201402,4280,0.09102199
201402,6751,0.107199654
201402,3400,0.039975453
201402,12224,0.056327563
201402,11358,0.3380523
201402,3453,0.1386413
201402,11960,0.08661113
201402,2383,0.102264084
201402,12070,0.2692175
201402,10423,0.09509283
201402,5063,0.15810208
201402,7284,0.084362805
201402,11403,0.05298731
201402,7124,0.10680874
201402,4184,0.15304172
201402,1427,0.4164856
201402,9904,0.42145666
201402,534,0.1066875
201402,13976,0.041553855
201402,9832,0.20015171
201402,10012,0.15820031
201402,1321,0.09415572
201402,5991,0.06339376
201402,737,0.37881324
201402,6978,0.06509632
201402,6758,0.35469148
201402,3482,0.3900685
201402,9203,0.09432071
201402,5007,0.059108973
201402,4745,0.112602815
201402,11342,0.103708856
201402,9586,0.18261112
201402,1635,0.20047368
201402,3848,0.20388792
201402,4467,0.3317389
201402,7855,0.08115497
201402,4704,0.04051322
201402,2681,0.36052302
201402,10194,0.44099894
201402,12305,0.18818982
201402,7857,0.06368014
201402,11823,0.15297274
201402,8070,0.28951088
201402,13046,0.23837958
201402,2885,0.30788982
201402,2846,0.09845709
201402,14385,0.24114236
201402,500,0.32804486
201402,5591,0.13842309
201402,5114,0.067209855
201402,4963,0.2182004
201402,5244,0.047021266
201402,288,0.3002078
201402,11880,0.061487436
201402,7265,0.12536445
201402,156,0.16115351
201402,5720,0.3944096
201402,13119,0.30565062
201402,6214,0.20029566
201402,6424,0.105184525
201402,7947,0.1112558
201402,1622,0.1364793
201402,8418,0.24697256
201402,1131,0.22773926
201402,8371,0.05834634
201402,9150,0.26695842
201402,13481,0.19770792
201402,622,0.2518727
201402,8572,0.11785802
201402,6339,0.13954446
201402,7720,0.38631833
201402,10770,0.28353286
201402,9631,0.06426578
201402,8491,0.14785904
201402,11080,0.3121469
201402,7894,0.09452646
201402,9715,0.065844156
201402,7154,0.042479657
201402,11819,0.1684089
201402,13751,0.16399223
201402,1023,0.07504112
201402,2683,0.15674376
201402,2429,0.05871376
201402,243,0.060329087
201402,1723,0.13156201
201402,13923,0.07567638
201402,3113,0.20351432
201402,10452,0.14678095
201402,13003,0.08615488
201402,6133,0.16666338
201402,6417,0.1416731
201402,13715,0.030695723
201402,813,0.26481608
201402,10478,0.17298356
201402,12377,0.15098706
201402,7442,0.089451104
201402,5637,0.13269705
201402,3163,0.2526419
201402,11580,0.11076391
201402,3178,0.05864797
201402,1485,0.08311544
201402,10092,0.04563978
201402,1297,0.13714762
201402,2765,0.21232615
201402,10430,0.2668812
201402,6982,0.1028599
201402,9503,0.03379426
201402,13227,0.09138117
201402,7600,0.1497056
201402,7173,0.055077977
201402,12199,0.29842398
201402,5171,0.048758235
201402,3680,0.4390692
201402,10913,0.31887984
201402,3541,0.15908767
201402,11132,0.049093902
201402,861,0.17332013
201402,12345,0.2028724
201402,7386,0.23253585
201402,12271,0.19993773
201402,9401,0.15945262
201402,9112,0.09817777
201402,1255,0.22190404
201402,4944,0.044373587
201402,13735,0.16349599
201402,6345,0.12514369
201403,538,0.15519421
201403,13175,0.13748024
201403,1331,0.37309018
201403,10677,0.45525482
201403,2033,0.18306592
201403,8531,0.17378813
201403,14403,0.17086962
201403,2360,0.21369952
201403,230,0.05543104
201403,11250,0.33899376
201403,2969,0.22408646
201403,11996,0.067543074
201403,7602,0.26136822
201403,8453,0.11815426
201403,2895,0.056199156
201403,2852,0.20652336
201403,13346,0.11496069
201403,5459,0.18218373
201403,7868,0.13092619
201403,1968,0.10348772
201403,11121,0.25877208
201403,14079,0.2034175
201403,11126,0.13618237
201403,1351,0.046087444
201403,12489,0.3547084
201403,13888,0.09842956
201403,12412,0.1028801
201403,6768,0.5300789
201403,9199,0.06604109
201403,10360,0.10653483
201403,9877,0.1613752
201403,14056,0.2528914
201403,12603,0.063273676
201403,11231,0.3366361
201403,3036,0.48692006
201403,9831,0.090246774
201403,13368,0.10429711
201403,1617,0.3812926
201403,9245,0.27687886
201403,3166,0.5353276
201403,1308,0.26221412
201403,12361,0.048666373
201403,12602,0.38280308
201403,6648,0.30959317
201403,9662,0.2691484
201403,10911,0.053844627
201403,6409,0.0319694
201403,216,0.16228643
201403,10432,0.19043575
201403,8947,0.0669558
201403,7523,0.38876775
201403,1551,0.14588532
201403,2265,0.34784392
201403,10910,0.09243776
201403,5405,0.21321452
201403,10427,0.32743633
201403,14248,0.13314444
201403,5185,0.2046384
201403,5802,0.08879546
201403,4204,0.12823753
201403,11039,0.39213365
201403,13373,0.33419034
201403,9886,0.11999733
201403,8193,0.22399616
201403,11814,0.11581574
201403,11315,0.21374498
201403,516,0.24981405
201403,43,0.04658045
201403,2404,0.55043525
201403,5214,0.055868853
201403,5684,0.09767057
201403,9577,0.31917813
201403,7664,0.16123046
201403,9594,0.3334521
201403,2256,0.0923905
201403,1487,0.34951895
201403,1245,0.043955337
201403,3103,0.21948615
201403,2004,0.21105647
201403,2700,0.14351402
201403,3084,0.4612221
201403,1125,0.10289911
201403,4890,0.2006743
201403,6607,0.3822999
201403,12441,0.09835331
201403,12313,0.20861031
201403,5502,0.07415049
201403,2240,0.2375121
201403,1027,0.055739757
201403,4163,0.04277366
201403,1718,0.23247631
201403,6086,0.16979855
201403,10746,0.23527892
201403,483,0.13499692
201403,13852,0.1529236
201403,30,0.17569199
201403,8331,0.2455168
201403,7728,0.077632494
201403,711,0.15597458
201403,2953,0.253066
201403,12479,0.1719907
201403,11848,0.10469598
201403,9310,0.1326951
201403,2134,0.054710023
201403,6150,0.09966941
201403,9482,0.13846222
201403,2326,0.053753134
201403,7063,0.043401174
201403,14069,0.14019091
201403,3140,0.053242456
201403,4452,0.08821263
201403,1088,0.056258127
201403,6174,0.24479452
201403,8556,0.17791662
201403,6937,0.14721958
201403,11472,0.057261053
201403,3563,0.28398877
201403,4377,0.04031462
201403,10790,0.14646535
201403,12255,0.17687434
201403,13392,0.16055505
201403,6185,0.043333072
201403,5725,0.16390118
201403,1296,0.07305375
201403,1634,0.042923287
201403,5831,0.1494222
201403,5496,0.28352153
201403,5868,0.4292862
201403,3779,0.07561953
201403,10442,0.073437385
201403,7021,0.14619492
201403,879,0.15020327
201403,6498,0.057138216
201403,13781,0.31075478
201403,7185,0.26840505
201403,2790,0.052024797
201403,4250,0.07277248
201403,4398,0.08895949
201403,971,0.086971544
201403,11194,0.17463566
201403,11007,0.1299165
201403,1073,0.191116
201403,5149,0.13104999
201403,1113,0.2179658
201403,9701,0.41168246
201403,2946,0.08632485
201403,7500,0.08570055
201403,8009,0.071798004
201403,7518,0.0840517
201403,3159,0.40989757
201403,1550,0.050077237
201403,2457,0.08333792
201403,12104,0.37241822
201403,11320,0.32604697
201403,4159,0.092706725
201403,5029,0.055755585
201403,9070,0.10406904
201403,2407,0.15666708
201403,6324,0.081164934
201403,4740,0.16806878
201403,5145,0.32545722
201403,6432,0.10059653
201403,4286,0.29773414
201403,4521,0.07639121
201403,7509,0.1952164
201403,8291,0.22297724
201403,13644,0.10207964
201403,309,0.28063902
201403,3922,0.21707472
201403,4951,0.46578112
201403,8242,0.40061694
201403,1647,0.20962806
201403,1987,0.06135017
201403,9802,0.16418138
201403,4134,0.3402201
201403,8523,0.07272367
201403,11032,0.040641647
201403,3814,0.21140453
201403,13254,0.07370094
201403,8849,0.19561386
201403,5781,0.060656495
201403,11252,0.0507288
201403,6008,0.43488562
201403,7568,0.150117
201403,13679,0.33553407
201403,11337,0.13408828
201403,12425,0.11175568
201403,4016,0.11825139
201403,7642,0.07715507
201403,5894,0.14663514
201403,374,0.07262477
201403,391,0.15323263
201403,1962,0.19408995
201403,13339,0.14405215
201403,6879,0.09389622
201403,2678,0.21697728
201403,4224,0.15645567
201403,11045,0.19844475
201403,10352,0.20033534
201403,1335,0.20258449
201403,14194,0.36086088
201403,10200,0.10971557
201403,7189,0.032337632
201403,8954,0.23929864
201403,4621,0.077500306
201403,613,0.27131006
201403,3442,0.28281063
201403,11203,0.10714308
201403,1656,0.053407427
201403,11399,0.488147
201403,8668,0.33793
201403,5139,0.06883387
201403,7803,0.21505903
201403,97,0.049437936
201403,727,0.06243874
201403,6382,0.23234001
201403,14040,0.25780055
201403,10445,0.06486558
201403,3397,0.44296074
201403,8713,0.13624993
201403,2185,0.1273059
201403,10320,0.1671945
201403,4282,0.37259433
201403,4241,0.25212324
201403,13080,0.36324468
201403,3518,0.37983763
201403,3367,0.2710103
